"日期","初次评价","追评时间","追评内容","卖家解释","套餐类别","店铺名称","商品标题","商品链接","商品ID","描述评分","评价标签","人气","月销量"
"2017.05.22","美，特别显眼",,,,"颜色分类：绿色鞋码：34.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.03","不错的鞋子，喜欢，穿后会追评的",,,,"颜色分类：绿色鞋码：41","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.20","自己看！                                                          ","收货126天后追加：","后悔死了，太丑了",,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.16","还不错                                                          ",,,,"颜色分类：绿色鞋码：38","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.17","还可以，感觉一般                                                                                                    ",,,"亲您好，如果在购物过程中有任何问题，即使再小也要告诉我们，我们不希望因为任何问题影响了您的体验，感谢您对我们官方旗舰店的支持，我们会继续努力，祝您生活愉快！","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.12","很喜欢",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.09.01","好看是好看 但磨脚我也是服气的 第一天 第二天 ↓                                                          ",,,"亲您好，非常抱歉给您的购物带来了不愉快。一双新鞋与脚，就像一对恋人，是从接触，认识，了解，才到相爱。期间会有一段磨合期。建议您可以用白醋或者酒精涂在磨脚的地方软化下材质哦，希望我们的鞋子能尽快与您的脚相爱并相伴~~","颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2016.11.02","鞋子特别舒服 很好看",,,,"颜色分类：绿色鞋码：35","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.20","就好看啊                                                          ",,,,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2016.08.27","很好看啊啊啊…… 钟爱vans，滑板必备！鞋型炒鸡好看！！！客服给的码号正好，物流快的超乎想象啊，还给送到了家里，必须五星啊                                                                                                                         ",,,"亲您好，感谢您对本店的支持！很高兴您喜欢我们的宝贝并对我服务的鼓励，您的鼓励会让我更努力的提高我们的服务质量，我会继续努力，一如既往地为您提供最优质的服务，请您千万记得收藏我们的店铺，本店不同时期都会推出一些优惠活动：优惠多多，礼品多多。希望您一如既往的支持我们，我们会竭诚为您提供您满意的服务！","颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.13","超棒的上脚很洋气有点磨脚但也不妨碍很喜欢                                     ",,,"亲您好，非常感谢您的支持，由于每个人的脚型不一样，新的鞋子刚开始穿着可能有点不习惯的，穿着久的话鞋子就会更贴合脚型，更舒服的，有什么需要随时联系我们，期待您再次光临，祝您生活愉快~~","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.17","好看 很舒服 没色差",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.12","好",,,,"颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.07","啊啊啊 鞋子超级赞 很骚气很小清新 上脚超舒服 客服态度超好 耐心回答每个问题 有点磨脚但都是正常现象啦 穿穿就好了 总之 超赞超喜欢",,,"亲您好，感谢您的惠顾，新鞋子都是会有一定的磨合期，一双新鞋与脚，就像一对恋人。是从接触，认识，了解，才到相爱。期间会有一段互相磨合期，亲可以试下用白酒或者酒精涂在磨脚的地方软化下材质哦，希望我们的鞋子能尽快与您的脚相爱并相伴~~","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.12","看买家秀的大佬们都配的很潮很好看 颜色很心水哇 不过也有好多人说丑 不好搭衣服 管他呢 骚气~                                     ",,,,"颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.17","很喜欢，很漂亮",,,,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2016.08.19","平常穿37这款穿36正合适。不错",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.09.20","还行吧 就是这个颜色不怎么好搭",,,"亲您好，非常感谢您对我们的支持，不同的颜色可以搭配出不同的效果，而一件舒适而又精致的宝贝可以为让您在穿着时更加舒心，为您带来不同的人生享受，希望您能喜欢，期待与您的下次邂逅~","颜色分类：绿色鞋码：35","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.10","美美美                                                                               ","收货58天后追加：","嗯…………谁说绿色不百搭 给我来条紫裤子照样搭 哈哈哈哈哈",,"颜色分类：绿色鞋码：39","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.02","穿着稍微大一些，只是试了一下还不知道脚后跟磨不磨脚，颜色没有色差，很亮，",,,,"颜色分类：绿色鞋码：38","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2016.06.05","酷毙了！！！",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.28","鞋子很好看，一直是vans忠实粉丝来着 ，好看满意",,,,"颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.08","收到鞋子的那几天正好下很大的雨，虽然卖家在外面还套了一个防水的盒子，但是外面的盒子还是有几个地方是真的湿了，所幸里面的鞋子没湿，但是还是让强迫症的我无法接受啊，不过鞋子除了左脚脚后跟会磨脚其它都好，还有尺码感觉好像偏大半码，同样是37码明显比我以前在专柜买的37码的要大，难不成我脚变小了？???",,,"亲您好，非常抱歉给您的购物带来了不愉快。一双新鞋与脚，就像一对恋人，是从接触，认识，了解，才到相爱。期间会有一段磨合期。建议您可以用白醋或者酒精涂在磨脚的地方软化下材质哦，希望我们的鞋子能尽快与您的脚相爱并相伴~~","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.04","鞋子特别漂亮。我和媳妇一人一双。满意的一次购物体验",,,,"颜色分类：绿色鞋码：42","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.09.15","哈哈哈哈哈哈哈 超满意很好看 第一个加了滤镜 但是原图也很好看！！！！ 要想日子过得去 生活必须带点绿 哈哈哈哈哈哈哈哈哈                                                          ","收货20天后追加：","赞 哈哈哈哈","亲您好，非常感谢您对我们的支持与厚爱，很荣幸我们的宝贝能够得到您的喜欢,相信您穿着一定会非常帅气,希望您能够在我们的陪伴下开心快乐每一天。期待您的再次光临！","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.19","宿舍很快，3天就到了，穿着也很好                                     ",,,,"颜色分类：绿色鞋码：42.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.22","听说字多点可以在前排，我也不知道是不是真的，我就当做是真的吧，先来说说物流吧，简直快得一匹！！！真的把我吓住了，从上海到自贡只用了一天多，太恐怖了！然后说说鞋子吧，首先，绿色不是那么烂大街黑色的vans简直随处可见！！这双鞋其实也没我想的那样不好搭配衣服。脚感肯定没有耐克好，不过还是可以的，就是不好洗，要爱护一点！！！                                     ",,,,"颜色分类：绿色鞋码：42","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.22","有点紧～版型不错",,,,"颜色分类：绿色鞋码：38","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2016.07.28","非常喜欢 漂亮的的颜色 快递非常给力 出游美美的穿上啦 支持wans",,,,"颜色分类：绿色鞋码：34.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.21","上脚超级好看                                                          ",,,,"颜色分类：绿色鞋码：35","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.10.12","上周就到了，今天才来评价，反正很舒服，比较适合夏天，看起来凉快，哈哈哈哈哈                                     ",,,"亲您好，非常感谢您对我们的支持与厚爱，很荣幸我们的宝贝能够得到您的喜欢,相信您穿着一定会非常帅气,希望您能够在我们的陪伴下开心快乐每一天。期待您的再次光临！","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.09","略微磨脚。",,,"亲您好，感谢您的惠顾，新鞋子都是会有一定的磨合期，一双新鞋与脚，就像一对恋人。是从接触，认识，了解，才到相爱。期间会有一段互相磨合期，亲可以试下用白酒或者酒精涂在磨脚的地方软化下材质哦，希望我们的鞋子能尽快与您的脚相爱并相伴~~","颜色分类：绿色鞋码：42","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.14","孩子一直喜欢这个牌子，买了几双了，挺好的，快递给力，不错。                                                          ",,,,"颜色分类：绿色鞋码：42","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.11","非常棒！",,,,"颜色分类：绿色鞋码：39","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.24","还好吧有些小瑕疵",,,"亲您好，此次购物未能使您满意，我们深表歉意，细节决定成败，以后我们会在细节上更加用心，让您买的满意，用的舒心是我们的不懈追求。期待您的再次光临！","颜色分类：绿色鞋码：41","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.09.14","颜色贼好看，就是做工一般般吧，左脚鞋头有点胶没处理好，平时穿37买的37，大了半码吧，穿着差不多，有点磨脚，穿段时间就好了吧，第一双万斯，完美                                                                                                    ",,,"亲您好，非常感谢您的反馈。我们已经做好备案，会及时反映给相关部门，以后会在做工上更加用心、细致，如果您还有其他疑问可以联系我们在线客服，我们会竭诚为您服务。","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.27","夏天穿看着很清爽",,,,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.10","鞋子很靓啊！就是怕脏",,,"亲您好，翻毛皮（磨砂皮）是有专门的磨砂皮清洗剂，如果只是脏了可以先用专用刷顺着一个方向把表面的灰尘浮土刷去，然后使用磨砂皮清洗剂在间隔十五公分左右的距离均匀地喷一下，自然荫干后再用专用刷顺着一个方向刷一下就可以了。期待您的下次光临~~","颜色分类：绿色鞋码：38","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.07","很好很好，就是有点硬",,,,"颜色分类：绿色鞋码：41","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.10.06","好看，女儿喜欢",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.09.20","鞋子很好看，穿矮袜有点磨脚，到脚踝的就不会了。是不是真的不知道，但是左右脚前脸有点长短不一。",,,"亲您好，非常抱歉给您的购物带来了不愉快。我们的商品出库时有严格的质检，但也可能因为出库量大会有些许疏漏，建议您尽快联系在线客服，我们会为您妥善处理的。同时我们也会加强出库质检力度，更加用心、细致，不会再让瑕疵干扰您享受宝贝的好心情！","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.10.15","不错 很漂亮",,,,"颜色分类：绿色鞋码：35","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.04","鞋子大小合适，质量挺好的",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.05","很漂亮喜欢",,,,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.06","nice！                                                                                                    ",,,,"颜色分类：绿色鞋码：40","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.07.06","也太磨脚了。。穿了一次就不敢再穿第二次了。。。。",,,"亲您好，非常抱歉给您的购物带来了不愉快。一双新鞋与脚，就像一对恋人，是从接触，认识，了解，才到相爱。期间会有一段磨合期。建议您可以用白醋或者酒精涂在磨脚的地方软化下材质哦，希望我们的鞋子能尽快与您的脚相爱并相伴~~","颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.17","很喜欢?！大爱VANS                                     ",,,,"颜色分类：绿色鞋码：40","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.07","很好看                                     ",,,,"颜色分类：绿色鞋码：35","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.10.06","此用户没有填写评论!","收货25天后追加：","挺好的，就是新鞋有点磨脚后跟。很喜欢这个颜色??",,"颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.17","太好了",,,,"颜色分类：绿色鞋码：41","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.26","很好看就是有点磨脚",,,,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.24","不错，效果挺好的，就是鞋码很准，千万别买大了。第一次买大了，第二次减了半码还是大。",,,,"颜色分类：绿色鞋码：36.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.21","好看                                     ",,,,"颜色分类：绿色鞋码：38","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.05.16","！！！可以的！！！？！",,,,"颜色分类：绿色鞋码：42.5","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.04.15","鞋子很好看  贼喜欢 只是昨天下午取快递的时候差点和快递小哥骂起来",,,"亲，您好。首先感谢您对我们的支持，因为快递的问题给您的购物带来了不愉快，在此我们对您表示深深的歉意，您反馈的问题我们会及时跟快递公司沟通改进，努力给您提供更优质的服务，祝您生活愉快。","颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.16","鞋子很漂亮，618折扣之前买的，495买了两天价钱下调76，我和客服说了之后钱立马就退我了，真的好客服好店家",,,,"颜色分类：绿色鞋码：43","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.25","这双鞋特别不错，非常喜欢                                     ",,,,"颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.06.01","非常好，妹妹非常满意！",,,,"颜色分类：绿色鞋码：36","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
"2017.08.24","超好看  特别喜欢                                     ",,,"非常感谢您将信任给了我们，好心情是跳动的音符，让您如沐春风；好心情是明媚的阳光，让您活力四射；好心情是起舞的蝴蝶，让您悠然自得；好心情是清香的绿茶，让您心旷神怡。愿我们的宝贝与您共度开心每一天。","颜色分类：绿色鞋码：37","vans官方旗舰店","Vans/范斯绿色/中性休闲鞋|VN000VOKC5N","https://detail.tmall.com/item.htm?id=525554350901&skuId=3128225246092&areaId=110100&user_id=746866993&cat_id=2&is_b=1&rn=5201780dc60834dbc0ac978b6e09a124","525554350901","5",,"9197","2"
